f0,f1,f2,f3,f4,f5,f6,f7,f8,f9,f10,f11,f12,f13,f14,f15,f16,f17,f18,f19,y
0.023888,0.006082,0.000000,0.000000,0.220952,0.004460,0.276316,0.019231,0.002825,0.027027,0.102273,0.090909,0.200000,0.037904,0.800000,0.286236,0.442857,0.652174,0.545455,0.500000,0
0.083605,0.080711,0.000000,0.000000,0.005742,0.002602,0.000000,0.000000,0.000000,0.135135,0.068182,0.000000,0.085714,0.099160,1.000000,0.015120,0.697959,0.695652,0.090909,1.000000,1
0.053931,0.036494,0.000000,0.000000,0.018201,0.004089,0.013158,0.000000,0.000000,0.081081,0.056818,0.000000,0.028571,0.053293,0.928600,0.197080,0.561224,0.521739,0.818182,0.500000,0
0.025193,0.001448,0.000000,0.000000,0.186667,0.006567,0.000000,0.000000,0.000000,0.000000,0.068182,0.090909,0.114286,0.026332,1.000000,0.476017,0.600000,0.652174,0.818182,0.500000,1
0.046129,0.001643,0.000000,0.000000,0.211516,0.002602,0.039474,0.019231,0.002825,0.054054,0.022727,0.000000,0.028571,0.039231,0.800000,0.283107,0.595918,0.739130,0.454545,1.000000,1
0.051335,0.012358,0.000000,0.000000,0.037500,0.001735,0.013158,0.000000,0.000000,0.324324,0.056818,0.272727,0.114286,0.119974,0.960000,0.078728,0.702041,0.826087,0.545455,1.000000,1
0.016795,0.000000,0.000000,0.000000,0.000000,0.004832,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.008405,1.000000,0.000000,0.614286,0.391304,0.090909,1.000000,0
0.050014,0.000000,0.000000,0.000000,0.000000,0.045595,0.000000,0.000000,0.000000,0.054054,0.011364,0.000000,0.000000,0.025029,1.000000,0.000000,0.375510,1.000000,0.727273,0.500000,0
0.001628,0.000965,0.000000,0.000000,0.200000,0.001239,0.000000,0.000000,0.000000,0.000000,0.011364,0.090909,0.028571,0.000815,1.000000,0.328467,0.573469,0.913043,1.000000,0.500000,0
0.064452,0.000000,0.000000,0.000000,0.000000,0.004956,0.000000,0.000000,0.000000,0.000000,0.068182,0.000000,0.028571,0.046635,1.000000,0.000000,0.693878,0.869565,0.181818,1.000000,1
0.112431,0.071829,0.000000,0.000000,0.039462,0.003221,0.000000,0.000000,0.000000,0.000000,0.056818,0.000000,0.028571,0.104328,1.000000,0.268509,0.655102,0.217391,0.545455,1.000000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.193904,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.732653,0.739130,0.181818,1.000000,1
0.059458,0.000000,0.000000,0.000000,0.000000,0.049560,0.000000,0.000000,0.104520,0.000000,0.011364,0.000000,0.000000,0.029755,0.500000,0.000000,0.600000,0.869565,0.727273,1.000000,1
0.027403,0.000000,0.000000,0.000000,0.000000,0.092306,0.000000,0.000000,0.000000,0.000000,0.045455,0.090909,0.057143,0.026239,1.000000,0.000000,0.614286,1.000000,0.727273,0.500000,0
0.027403,0.000000,0.000000,0.000000,0.000000,0.092306,0.000000,0.000000,0.000000,0.000000,0.045455,0.090909,0.057143,0.026239,1.000000,0.000000,0.614286,1.000000,0.727273,0.500000,0
0.060947,0.000000,0.000000,0.000000,0.000000,0.003593,0.065789,0.288462,0.296610,0.027027,0.034091,0.000000,0.057143,0.084748,0.371400,0.000000,0.653061,0.782609,0.000000,0.500000,0
0.079852,0.009751,0.000000,0.000000,0.139406,0.000867,0.118421,0.057692,0.000000,0.000000,0.034091,0.000000,0.028571,0.094876,0.333300,0.473410,0.595918,0.347826,0.000000,0.500000,1
0.024674,0.003379,0.000000,0.000000,0.130286,0.001859,0.000000,0.000000,0.000000,0.000000,0.034091,0.000000,0.057143,0.020768,1.000000,0.140772,0.608163,0.565217,0.545455,1.000000,1
0.058016,0.013420,0.000000,0.000000,0.000000,0.006195,0.000000,0.115385,0.135593,0.000000,0.034091,0.000000,0.028571,0.054853,0.857100,0.000000,0.659184,0.739130,0.090909,1.000000,1
0.138661,0.026260,0.000000,1.000000,0.032059,0.003098,0.144737,0.057692,0.000000,0.054054,0.090909,0.090909,0.028571,0.159833,0.772700,0.184567,0.685714,0.826087,0.272727,1.000000,1
0.025558,0.000869,0.000000,0.000000,0.000000,0.004584,0.118421,0.096154,0.000000,0.162162,0.034091,0.000000,0.057143,0.023841,0.750000,0.000000,0.518367,0.782609,0.545455,0.500000,0
0.036630,0.009268,0.000000,0.000000,0.070000,0.002106,0.013158,0.000000,0.000000,0.054054,0.034091,0.000000,0.057143,0.040069,0.937500,0.295099,0.702041,0.956522,0.181818,1.000000,1
0.108927,0.043831,0.000000,1.000000,0.059383,0.004089,0.039474,0.019231,0.000000,0.000000,0.125000,0.000000,0.085714,0.117110,0.833300,0.401981,0.604082,0.739130,0.454545,1.000000,1
0.007584,0.001545,0.000000,0.000000,0.250000,0.005823,0.000000,0.000000,0.000000,0.027027,0.022727,0.000000,0.057143,0.004913,1.000000,0.254432,0.595918,0.043478,0.545455,1.000000,0
0.080636,0.009548,0.000000,0.000000,0.069565,0.001239,0.026316,0.000000,0.000000,0.000000,0.056818,0.000000,0.028571,0.131755,0.600000,0.214286,0.644898,0.695652,0.272727,1.000000,0
0.057021,0.007723,0.000000,0.000000,0.105000,0.004213,0.000000,0.000000,0.000000,0.000000,0.056818,0.000000,0.028571,0.048357,1.000000,0.441084,0.602041,0.869565,0.818182,0.500000,0
0.013725,0.000579,0.000000,0.000000,0.493333,0.029736,0.000000,0.000000,0.000000,0.027027,0.011364,0.000000,0.028571,0.006868,1.000000,0.585506,0.506122,0.086957,0.727273,0.500000,0
0.019903,0.065167,0.000000,0.000000,0.048593,0.002230,0.000000,0.000000,0.000000,0.189189,0.170455,0.363636,0.314286,0.035296,1.000000,0.263295,0.591837,0.695652,0.363636,0.500000,0
0.040337,0.000483,0.000000,0.000000,0.000000,0.020072,0.000000,0.000000,0.000000,0.135135,0.011364,0.000000,0.000000,0.020186,1.000000,0.000000,0.669388,0.130435,0.636364,1.000000,1
0.025420,0.034563,0.000000,0.000000,0.046480,0.002106,0.000000,0.000000,0.000000,0.000000,0.181818,0.000000,0.314286,0.028498,1.000000,0.348801,0.671429,0.826087,0.000000,1.000000,0
0.096041,0.000000,0.000000,0.000000,0.000000,0.003841,0.000000,0.019231,0.000000,0.027027,0.181818,0.000000,0.028571,0.068031,0.941200,0.000000,0.528571,0.782609,0.727273,0.500000,1
0.009724,0.000000,0.000000,0.000000,0.000000,0.005328,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.004866,1.000000,0.000000,0.632653,0.086957,0.363636,0.500000,1
0.051996,0.000000,0.000000,0.000000,0.000000,0.001611,0.000000,0.000000,0.000000,0.000000,0.113636,0.000000,0.057143,0.042281,1.000000,0.000000,0.657143,1.000000,0.818182,1.000000,1
0.033812,0.004151,0.000000,0.000000,0.061395,0.003965,0.000000,0.250000,0.245763,0.162162,0.045455,0.000000,0.057143,0.022398,0.611100,0.115746,0.595918,0.130435,0.090909,1.000000,1
0.012620,0.003282,0.001180,0.000000,0.430588,0.002230,0.065789,0.019231,0.000000,0.000000,0.045455,0.000000,0.114286,0.006822,0.333300,0.608446,0.191837,0.173913,0.727273,0.500000,0
0.047804,0.021336,0.000678,0.000000,0.022443,0.000867,0.065789,0.057692,0.090395,0.027027,0.068182,0.000000,0.085714,0.053200,0.888900,0.087070,0.669388,0.782609,0.727273,1.000000,1
0.017163,0.007125,0.000000,0.000000,0.251491,0.002602,0.013158,0.000000,0.000000,0.027027,0.113636,0.090909,0.257143,0.016996,0.937500,0.454119,0.453061,0.217391,0.818182,0.500000,0
0.032439,0.001931,0.000000,0.000000,0.148000,0.001611,0.276316,0.230769,0.064972,0.000000,0.045455,0.090909,0.057143,0.038695,0.571400,0.531804,0.444898,1.000000,0.727273,0.500000,0
0.088606,0.000772,0.000000,0.000000,0.200000,0.004089,0.118421,0.076923,0.022599,0.027027,0.022727,0.000000,0.028571,0.085144,0.666700,0.447341,0.497959,0.695652,0.909091,0.500000,1
0.118777,0.001352,0.000000,0.000000,0.182857,0.006815,0.000000,0.000000,0.163842,0.243243,0.011364,0.000000,0.000000,0.059440,0.866700,0.155892,0.387755,0.913043,0.545455,0.500000,0
0.169462,0.000579,0.000000,0.000000,0.333333,0.005947,0.026316,0.153846,0.271186,0.000000,0.193182,0.000000,0.028571,0.107029,0.825000,0.262252,0.612245,0.000000,0.363636,1.000000,1
0.010080,0.002027,0.000000,0.000000,0.335238,0.000620,0.000000,0.000000,0.000000,0.054054,0.034091,0.000000,0.085714,0.006379,1.000000,0.476017,0.420408,0.478261,0.818182,0.500000,0
0.044173,0.080757,0.000000,0.000000,0.025153,0.002478,0.000000,0.000000,0.000000,0.000000,0.147727,0.181818,0.228571,0.116551,1.000000,0.101668,0.638776,0.826087,0.636364,1.000000,0
0.041826,0.001678,0.000000,0.000000,0.000000,0.002106,0.118421,0.115385,0.067797,0.081081,0.034091,0.000000,0.028571,0.033433,0.875000,0.000000,0.618367,0.652174,0.272727,1.000000,0
0.019610,0.005406,0.000000,0.000000,0.064286,0.004832,0.013158,0.000000,0.000000,0.000000,0.022727,0.000000,0.057143,0.009965,0.800000,0.191867,0.716327,0.217391,0.363636,1.000000,1
0.015027,0.001352,0.000000,0.000000,0.142857,0.003469,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.007520,1.000000,0.293535,0.685714,0.217391,0.818182,1.000000,1
0.110062,0.018729,0.000000,0.000000,0.066392,0.001611,0.513158,0.115385,0.011299,0.000000,0.068182,0.000000,0.000000,0.084678,0.785700,0.177789,0.704082,0.826087,0.181818,1.000000,0
0.007444,0.000579,0.000000,0.000000,0.000000,0.004460,0.000000,0.000000,0.000000,0.081081,0.011364,0.000000,0.028571,0.003725,1.000000,0.000000,0.606122,0.739130,0.727273,1.000000,1
0.002652,0.000965,0.000000,0.000000,0.080000,0.001487,0.065789,0.038462,0.002825,0.000000,0.011364,0.090909,0.028571,0.001327,0.500000,0.151199,0.648980,0.956522,0.636364,0.500000,0
0.006606,0.003862,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.003306,1.000000,0.000000,0.640816,0.434783,0.272727,1.000000,0
0.038383,0.000000,0.000000,0.000000,0.000000,0.102218,0.000000,0.000000,0.016949,0.000000,0.011364,0.000000,0.000000,0.019208,0.857100,0.000000,0.506122,0.739130,0.363636,1.000000,0
0.077743,0.000965,0.000000,0.000000,0.200000,0.001859,0.000000,0.000000,0.079096,0.108108,0.045455,0.000000,0.057143,0.068869,0.818200,0.130344,0.553061,0.173913,0.272727,1.000000,1
0.091753,0.000579,0.000000,0.000000,0.333333,0.004337,0.026316,0.019231,0.000000,0.027027,0.079545,0.090909,0.028571,0.079276,0.777800,0.087070,0.602041,0.043478,0.818182,1.000000,0
0.247185,0.000000,0.000000,1.000000,0.000000,0.002726,0.394737,0.076923,0.000000,0.000000,0.011364,0.000000,0.000000,0.123699,0.000000,0.000000,0.561224,0.043478,0.818182,1.000000,1
0.016470,0.002317,0.001185,0.000000,0.266667,0.004337,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.057143,0.010011,1.000000,0.539625,0.344898,0.913043,0.727273,0.500000,0
0.032502,0.003869,0.000000,0.000000,0.099800,0.002850,0.000000,0.000000,0.062147,0.000000,0.056818,0.181818,0.085714,0.035529,0.600000,0.112096,0.600000,0.739130,0.272727,1.000000,1
0.050805,0.000000,0.000000,0.000000,0.000000,0.005452,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.000000,0.032851,1.000000,0.000000,0.679592,0.608696,1.000000,0.000000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.163425,0.000000,0.000000,0.036723,0.000000,0.000000,0.000000,0.000000,0.000000,0.800000,0.000000,0.577551,0.739130,0.000000,0.500000,1
0.015027,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.007520,1.000000,0.000000,0.693878,0.739130,0.545455,0.500000,1
0.057074,0.033308,0.000000,0.000000,0.053333,0.004213,0.157895,0.038462,0.002825,0.000000,0.045455,0.000000,0.085714,0.084049,0.733300,0.399896,0.661224,0.565217,0.454545,1.000000,0
0.107385,0.014385,0.000000,0.000000,0.147114,0.001487,0.013158,0.057692,0.036723,0.135135,0.079545,0.000000,0.085714,0.095807,0.904800,0.123566,0.704082,0.043478,0.090909,1.000000,0
0.085722,0.004441,0.000000,0.000000,0.043478,0.165159,0.052632,0.038462,0.000000,0.054054,0.022727,0.090909,0.028571,0.084957,0.916700,0.028676,0.571429,0.173913,0.272727,1.000000,0
0.110980,0.001545,0.000000,0.000000,0.135000,0.007062,0.013158,0.019231,0.000000,0.000000,0.170455,0.181818,0.085714,0.098997,0.933300,0.213243,0.579592,0.956522,0.363636,0.500000,0
0.182997,0.006758,0.000000,1.000000,0.060571,0.003593,0.223684,0.153846,0.002825,0.054054,0.034091,0.000000,0.000000,0.163163,0.833300,0.155892,0.334694,0.782609,0.818182,0.500000,0
0.019711,0.011103,0.000000,0.000000,0.018783,0.032338,0.000000,0.000000,0.000000,0.027027,0.034091,0.090909,0.057143,0.018975,1.000000,0.006778,0.542857,0.130435,0.000000,1.000000,1
0.023239,0.008303,0.000000,0.000000,0.095814,0.003345,0.000000,0.000000,0.000000,0.405405,0.090909,0.000000,0.200000,0.026914,1.000000,0.227841,0.659184,0.782609,0.636364,1.000000,0
0.190322,0.196949,0.000000,1.000000,0.002157,0.001487,0.000000,0.000000,0.000000,0.000000,0.102273,0.000000,0.028571,0.200298,1.000000,0.028154,0.926531,0.565217,0.909091,0.500000,0
0.017772,0.000000,0.000000,0.000000,0.000000,0.003098,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.008894,1.000000,0.000000,0.628571,0.956522,0.636364,1.000000,1
0.057439,0.025874,0.000000,0.000000,0.130448,0.001239,0.052632,0.000000,0.000000,0.081081,0.113636,0.000000,0.171429,0.098624,0.941200,0.464025,0.606122,0.956522,0.545455,1.000000,0
0.030502,0.008303,0.000000,0.000000,0.120000,0.002974,0.000000,0.000000,0.000000,0.000000,0.056818,0.181818,0.057143,0.025261,1.000000,0.283107,0.687755,0.826087,0.636364,1.000000,1
0.003071,0.000965,0.000000,0.000000,0.400000,0.004584,0.000000,0.000000,0.389830,0.486486,0.034091,0.272727,0.085714,0.001793,0.761900,0.279458,0.608163,0.130435,0.636364,0.500000,0
0.048339,0.001448,0.000000,0.000000,0.000000,0.003345,0.000000,0.000000,0.000000,0.000000,0.125000,0.090909,0.085714,0.043445,1.000000,0.000000,0.763265,0.956522,0.727273,1.000000,0
0.003443,0.000965,0.000000,0.000000,0.160000,0.006938,0.000000,0.000000,0.000000,0.000000,0.011364,0.090909,0.028571,0.001723,1.000000,0.218978,0.542857,0.608696,0.818182,0.500000,0
0.054236,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.045455,0.000000,0.057143,0.040418,1.000000,0.000000,0.665306,0.000000,0.363636,0.500000,1
0.008483,0.008689,0.000000,0.000000,0.062222,0.000867,0.000000,0.000000,0.090395,0.108108,0.034091,0.090909,0.085714,0.007776,0.666700,0.036496,0.508163,0.608696,0.909091,0.500000,1
0.026440,0.016219,0.000000,0.000000,0.156190,0.001735,0.039474,0.019231,0.000000,0.000000,0.113636,0.000000,0.228571,0.034761,0.750000,0.381648,0.593878,0.652174,0.636364,1.000000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.209144,0.026316,0.000000,0.000000,0.081081,0.000000,0.000000,0.000000,0.000000,0.750000,0.000000,0.353061,0.956522,0.727273,0.500000,0
0.060249,0.033790,0.000000,0.000000,0.033143,0.001735,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.028571,0.046146,1.000000,0.185610,0.687755,0.173913,0.454545,1.000000,0
0.029295,0.000386,0.000000,0.000000,0.500000,0.004584,0.000000,0.000000,0.000000,0.000000,0.034091,0.000000,0.057143,0.036367,1.000000,0.218978,0.693878,0.695652,0.000000,1.000000,1
0.016702,0.005117,0.000000,0.000000,0.078491,0.002354,0.000000,0.000000,0.000000,0.000000,0.090909,0.181818,0.200000,0.028917,1.000000,0.095412,0.508163,0.652174,0.818182,0.500000,0
0.008840,0.000386,0.000000,0.000000,0.500000,0.004213,0.000000,0.000000,0.000000,0.000000,0.011364,0.000000,0.028571,0.004424,1.000000,0.104275,0.440816,0.521739,0.818182,0.500000,0
0.005025,0.001159,0.000000,0.000000,0.333333,0.000496,0.000000,0.000000,0.000000,0.000000,0.022727,0.090909,0.057143,0.004680,1.000000,0.145985,0.461224,0.347826,0.818182,0.500000,0
0.095732,0.000965,0.000000,0.000000,0.048000,0.001239,0.000000,0.000000,0.000000,0.081081,0.034091,0.000000,0.028571,0.072990,1.000000,0.006257,0.697959,0.782609,0.181818,1.000000,1
0.003675,0.000386,0.000000,0.000000,0.040000,0.003098,0.000000,0.000000,0.000000,0.000000,0.011364,0.090909,0.028571,0.001839,1.000000,0.005214,0.720408,0.913043,0.272727,1.000000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.669388,0.913043,0.818182,0.500000,1
0.001396,0.001159,0.000000,0.000000,0.166667,0.001859,0.000000,0.000000,0.000000,0.000000,0.011364,0.090909,0.028571,0.000698,1.000000,0.306048,0.595918,0.826087,0.818182,0.500000,1
0.101703,0.002607,0.000000,0.000000,0.000000,0.008054,0.013158,0.000000,0.000000,0.054054,0.022727,0.000000,0.000000,0.054364,0.875000,0.000000,0.695918,0.086957,0.545455,1.000000,1
0.001024,0.001545,0.000000,0.000000,0.125000,0.001239,0.000000,0.000000,0.000000,0.189189,0.011364,0.090909,0.028571,0.000512,1.000000,0.062565,0.600000,0.739130,0.272727,1.000000,0
0.015027,0.012744,0.000000,0.000000,0.095758,0.002354,0.013158,0.000000,0.090395,0.000000,0.068182,0.000000,0.171429,0.012153,0.900000,0.212722,0.624490,0.695652,0.363636,1.000000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.427209,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.602041,0.565217,0.181818,1.000000,1
0.043012,0.000000,0.000000,0.000000,0.000000,0.009912,0.039474,0.000000,0.000000,0.000000,0.022727,0.000000,0.000000,0.024493,0.968800,0.000000,0.587755,0.217391,0.363636,1.000000,0
0.045891,0.005600,0.002431,0.000000,0.252414,0.002354,0.013158,0.000000,0.144068,0.054054,0.147727,0.090909,0.257143,0.074760,0.772700,0.333681,0.234694,0.043478,0.727273,0.500000,0
0.029186,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034091,0.000000,0.028571,0.017625,1.000000,0.000000,0.600000,0.956522,0.727273,0.500000,1
0.008607,0.000000,0.000000,1.000000,0.000000,0.008301,0.092105,0.019231,0.008475,0.000000,0.011364,0.000000,0.028571,0.004307,0.846200,0.000000,0.644898,0.913043,0.272727,1.000000,1
0.036720,0.002221,0.000000,0.000000,0.173913,0.001239,0.000000,0.000000,0.000000,0.054054,0.045455,0.090909,0.028571,0.027403,1.000000,0.432742,0.648980,0.869565,0.818182,1.000000,1
0.011701,0.017668,0.000000,0.000000,0.076940,0.002354,0.000000,0.000000,0.000000,0.027027,0.045455,0.090909,0.114286,0.011525,1.000000,0.403024,0.446939,0.130435,0.818182,0.500000,1
0.019190,0.027515,0.000172,0.000000,0.142316,0.002354,0.052632,0.000000,0.000000,0.000000,0.147727,0.000000,0.285714,0.027496,0.812500,0.277372,0.377551,0.217391,0.727273,0.500000,0
0.062669,0.008303,0.000000,0.000000,0.075349,0.003345,0.013158,0.000000,0.000000,0.000000,0.034091,0.000000,0.028571,0.068171,0.833300,0.391554,0.632653,0.173913,0.545455,1.000000,0
0.017548,0.007917,0.000000,0.000000,0.060488,0.001363,0.092105,0.000000,0.000000,0.081081,0.068182,0.181818,0.142857,0.035086,0.937500,0.053702,0.661224,0.826087,0.636364,0.500000,0
0.055170,0.057154,0.000000,0.000000,0.021486,0.002478,0.250000,0.173077,0.050847,0.054054,0.068182,0.000000,0.057143,0.070057,0.911800,0.079771,0.755102,0.086957,0.727273,1.000000,1
0.088319,0.000792,0.000000,1.000000,0.000000,0.002478,0.197368,0.038462,0.000000,0.054054,0.034091,0.000000,0.000000,0.084189,0.809500,0.000000,0.677551,0.652174,0.363636,0.500000,1
0.063739,0.000000,0.000000,1.000000,0.000000,0.000867,0.052632,0.000000,0.000000,0.027027,0.045455,0.000000,0.057143,0.090498,0.888900,0.000000,0.579592,0.000000,0.090909,1.000000,0
0.080536,0.011971,0.000000,0.000000,0.154839,0.002354,0.000000,0.000000,0.025424,0.675676,0.250000,0.000000,0.200000,0.098810,1.000000,0.188738,0.608163,0.782609,0.818182,0.500000,0
0.064603,0.078780,0.000000,1.000000,0.061373,0.000991,0.000000,0.000000,0.000000,0.000000,0.159091,0.090909,0.085714,0.077158,1.000000,0.301877,0.567347,0.521739,0.818182,1.000000,0
0.026566,0.000772,0.000000,0.000000,0.000000,0.002850,0.000000,0.000000,0.000000,0.027027,0.034091,0.000000,0.057143,0.033922,1.000000,0.000000,0.614286,0.869565,0.909091,0.500000,1
0.136596,0.017185,0.000000,0.000000,0.072360,0.004089,0.000000,0.000000,0.016949,0.027027,0.034091,0.000000,0.000000,0.085400,0.866700,0.511470,0.581633,0.956522,1.000000,0.000000,1
0.117239,0.016412,0.000000,0.000000,0.061647,0.003593,0.065789,0.153846,0.022599,0.000000,0.170455,0.090909,0.085714,0.098601,0.875000,0.372263,0.614286,0.869565,0.363636,0.500000,0
0.006250,0.001545,0.000000,0.000000,0.225000,0.000991,0.000000,0.000000,0.000000,0.000000,0.034091,0.000000,0.085714,0.003399,1.000000,0.257560,0.665306,0.608696,0.636364,1.000000,0
0.091114,0.002800,0.000000,0.000000,0.074483,0.005452,0.000000,0.000000,0.000000,0.000000,0.056818,0.000000,0.000000,0.092361,1.000000,0.250782,0.722449,0.000000,0.090909,1.000000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.007682,0.000000,0.000000,0.000000,0.027027,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.379592,0.956522,0.545455,0.500000,0
0.017586,0.000000,0.000000,0.000000,0.000000,0.010284,0.000000,0.000000,0.000000,0.000000,0.022727,0.000000,0.057143,0.008801,1.000000,0.000000,0.642857,0.826087,0.727273,1.000000,1
0.023195,0.008303,0.000000,0.000000,0.128372,0.001363,0.000000,0.000000,0.000000,0.000000,0.125000,0.181818,0.200000,0.026216,1.000000,0.454119,0.620408,0.782609,0.818182,1.000000,1
0.000000,0.000000,0.000000,0.000000,0.000000,0.029860,0.000000,0.000000,0.000000,0.027027,0.000000,0.000000,0.000000,0.000000,1.000000,0.000000,0.597959,0.913043,0.818182,1.000000,1
0.123108,0.001931,0.000000,0.000000,0.016000,0.002478,0.000000,0.000000,0.135593,0.054054,0.136364,0.000000,0.057143,0.078415,0.500000,0.002086,0.555102,0.739130,0.636364,1.000000,0
0.123108,0.001931,0.000000,0.000000,0.016000,0.002478,0.000000,0.000000,0.135593,0.054054,0.136364,0.000000,0.057143,0.078415,0.500000,0.002086,0.559184,0.608696,0.636364,1.000000,1
0.037673,0.016799,0.000000,1.000000,0.016092,0.030479,0.000000,0.000000,0.000000,0.756757,0.045455,0.090909,0.057143,0.041163,1.000000,0.047445,0.671429,0.869565,0.181818,1.000000,0
0.015986,0.011585,0.000000,0.000000,0.121333,0.003221,0.000000,0.000000,0.000000,0.000000,0.056818,0.000000,0.142857,0.015576,1.000000,0.269552,0.689796,0.478261,0.727273,1.000000,0
0.005288,0.001738,0.000000,0.000000,0.222222,0.003345,0.000000,0.000000,0.000000,0.027027,0.034091,0.090909,0.085714,0.003679,1.000000,0.196559,0.624490,0.043478,0.909091,0.500000,1
0.020164,0.023364,0.000000,0.000000,0.121322,0.002354,0.263158,0.230769,0.008475,0.000000,0.170455,0.181818,0.400000,0.033853,0.918000,0.282586,0.602041,0.173913,0.363636,0.500000,1
0.024844,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.034091,0.000000,0.057143,0.018137,1.000000,0.000000,0.587755,0.217391,0.818182,1.000000,0
