tcin,location_id,location_type_c,start_d,end_d
"13462173","1310","STR","2021-06-06","9999-12-31"
"13462173","1311","STR","2021-06-06","9999-12-31"
"13462173","1313","STR","2021-06-06","9999-12-31"
"13462173","1314","STR","2021-06-06","9999-12-31"
"13462173","1316","STR","2021-06-06","9999-12-31"
"13462173","1317","STR","2021-06-06","9999-12-31"
"13462173","1319","STR","2021-06-06","9999-12-31"
"13462173","1322","STR","2021-06-06","9999-12-31"
"13462173","1323","STR","2021-02-28","9999-12-31"
"13462173","1324","STR","2021-06-06","9999-12-31"
"13462173","1325","STR","2021-06-06","9999-12-31"
"13462173","1326","STR","2023-02-26","9999-12-31"
"13462173","1327","STR","2021-06-06","9999-12-31"
"13462173","1328","STR","2021-06-06","9999-12-31"
"13462173","1329","STR","2021-06-06","9999-12-31"
"13462173","1331","STR","2021-06-06","9999-12-31"
"13462173","1332","STR","2021-06-06","9999-12-31"
"13462173","1333","STR","2021-06-06","9999-12-31"
"13462173","1334","STR","2021-06-06","9999-12-31"
"13462173","1335","STR","2021-06-06","9999-12-31"
"13462173","1336","STR","2021-06-06","9999-12-31"
"13462173","1337","STR","2021-06-06","9999-12-31"
"13462173","1338","STR","2021-06-06","9999-12-31"
"13462173","1339","STR","2021-06-06","9999-12-31"
"13462173","1340","STR","2021-06-06","9999-12-31"
"13462173","1341","STR","2021-06-06","9999-12-31"
"13462173","1342","STR","2021-06-06","9999-12-31"
"13462173","1346","STR","2021-06-06","9999-12-31"
"13462173","1347","STR","2021-06-06","9999-12-31"
"13462173","1349","STR","2021-06-06","9999-12-31"
"13462173","1350","STR","2021-06-06","9999-12-31"
"13462173","1351","STR","2021-06-06","9999-12-31"
"13462173","1352","STR","2021-06-06","9999-12-31"
"13462173","1353","STR","2021-06-06","9999-12-31"
"13462173","1354","STR","2021-06-06","9999-12-31"
"13462173","1355","STR","2021-06-06","9999-12-31"
"13462173","1359","STR","2021-06-06","9999-12-31"
"13462173","1360","STR","2021-06-06","9999-12-31"
"13462173","1361","STR","2021-06-06","9999-12-31"
"13462173","1362","STR","2021-06-06","9999-12-31"
"13462173","1364","STR","2021-06-06","9999-12-31"
"13462173","1366","STR","2021-06-06","9999-12-31"
"13462173","1367","STR","2021-06-06","9999-12-31"
"13462173","1368","STR","2021-06-06","9999-12-31"
"13462173","1369","STR","2021-06-06","9999-12-31"
"13462173","1371","STR","2021-06-06","9999-12-31"
"13462173","1372","STR","2023-03-01","9999-12-31"
"13462173","1376","STR","2021-06-06","9999-12-31"
"13462173","1377","STR","2021-06-06","9999-12-31"
"13462173","1380","STR","2021-06-06","9999-12-31"
"13462173","1381","STR","2021-06-06","9999-12-31"
"13462173","1382","STR","2021-06-06","9999-12-31"
"13462173","1383","STR","2021-06-06","9999-12-31"
"13462173","1384","STR","2021-06-06","9999-12-31"
"13462173","1385","STR","2021-06-06","9999-12-31"
"13462173","1386","STR","2021-06-06","9999-12-31"
"13462173","1388","STR","2021-06-06","9999-12-31"
"13462173","1390","STR","2021-06-06","9999-12-31"
"13462173","1391","STR","2021-06-06","9999-12-31"
"13462173","1392","STR","2021-06-06","9999-12-31"
"13462173","1393","STR","2021-06-06","9999-12-31"
"13462173","1394","STR","2021-06-06","9999-12-31"
"13462173","1395","STR","2021-06-06","9999-12-31"
"13462173","1396","STR","2021-06-06","9999-12-31"
"13462173","1397","STR","2021-06-06","9999-12-31"
"13462173","1398","STR","2021-06-06","9999-12-31"
"13462173","1399","STR","2021-06-06","9999-12-31"
"13462173","1400","STR","2021-06-06","9999-12-31"
"13462173","1402","STR","2021-06-06","9999-12-31"
"13462173","1405","STR","2021-06-06","9999-12-31"
"13462173","1406","STR","2021-06-06","9999-12-31"
"13462173","1407","STR","2021-06-06","9999-12-31"
"13462173","1408","STR","2021-06-06","9999-12-31"
"13462173","1409","STR","2021-06-06","9999-12-31"
"13462173","1410","STR","2021-02-28","9999-12-31"
"13462173","1411","STR","2021-06-06","9999-12-31"
"13462173","1413","STR","2023-02-26","9999-12-31"
"13462173","1416","STR","2021-06-06","9999-12-31"
"13462173","1417","STR","2021-06-06","9999-12-31"
"13462173","1418","STR","2021-06-06","9999-12-31"
"13462173","1419","STR","2021-06-06","9999-12-31"
"13462173","1420","STR","2021-06-06","9999-12-31"
"13462173","1421","STR","2021-06-06","9999-12-31"
"13462173","1422","STR","2021-06-06","9999-12-31"
"13462173","1423","STR","2021-06-06","9999-12-31"
"13462173","1424","STR","2021-06-06","9999-12-31"
"13462173","1425","STR","2021-06-06","9999-12-31"
"13462173","1426","STR","2022-09-11","9999-12-31"
"13462173","1427","STR","2021-06-06","9999-12-31"
"13462173","1428","STR","2021-06-06","9999-12-31"
"13462173","1429","STR","2021-06-06","9999-12-31"
"13462173","1430","STR","2021-06-06","9999-12-31"
"13462173","1431","STR","2021-06-06","9999-12-31"
"13462173","1432","STR","2021-06-06","9999-12-31"
"13462173","1435","STR","2021-10-03","9999-12-31"
"13462173","1436","STR","2021-06-06","9999-12-31"
"13462173","1437","STR","2021-06-06","9999-12-31"
"13462173","1438","STR","2021-06-06","9999-12-31"
"13462173","1439","STR","2021-06-06","9999-12-31"
"13462173","1442","STR","2021-06-06","9999-12-31"
"13462173","1444","STR","2021-06-06","9999-12-31"
"13462173","1445","STR","2021-06-06","9999-12-31"
"13462173","1446","STR","2021-06-06","9999-12-31"
"13462173","1447","STR","2021-06-06","9999-12-31"
"13462173","1448","STR","2021-06-06","9999-12-31"
"13462173","1449","STR","2021-06-06","9999-12-31"
"13462173","1450","STR","2021-06-06","9999-12-31"
"13462173","1451","STR","2021-06-06","9999-12-31"
"13462173","1452","STR","2021-06-06","9999-12-31"
"13462173","1453","STR","2021-06-06","9999-12-31"
"13462173","1454","STR","2021-06-06","9999-12-31"
"13462173","1455","STR","2021-05-23","9999-12-31"
"13462173","1457","STR","2021-06-06","9999-12-31"
"13462173","1458","STR","2021-06-06","9999-12-31"
"13462173","1459","STR","2021-06-06","9999-12-31"
"13462173","1460","STR","2021-06-06","9999-12-31"
"13462173","1461","STR","2021-06-06","9999-12-31"
"13462173","1462","STR","2021-06-06","9999-12-31"
"13462173","1465","STR","2021-06-06","9999-12-31"
"13462173","1466","STR","2021-06-06","9999-12-31"
"13462173","1468","STR","2021-06-06","9999-12-31"
"13462173","1469","STR","2021-06-06","9999-12-31"
"13462173","1470","STR","2021-06-06","9999-12-31"
"13462173","1472","STR","2021-06-06","9999-12-31"
"13462173","1473","STR","2021-06-06","9999-12-31"
"13462173","1478","STR","2021-06-06","9999-12-31"
"13462173","1479","STR","2021-06-06","9999-12-31"
"13462173","1480","STR","2021-06-06","9999-12-31"
"13462173","1481","STR","2021-06-06","9999-12-31"
"13462173","1482","STR","2021-06-06","9999-12-31"
"13462173","1483","STR","2021-06-06","9999-12-31"
"13462173","1485","STR","2021-06-06","9999-12-31"
"13462173","1486","STR","2021-06-06","9999-12-31"
"13462173","1489","STR","2021-06-06","9999-12-31"
"13462173","1490","STR","2021-02-28","9999-12-31"
"13462173","1493","STR","2021-06-06","9999-12-31"
"13462173","1497","STR","2021-06-06","9999-12-31"
"13462173","1499","STR","2021-06-06","9999-12-31"
"13462173","1500","STR","2023-03-01","9999-12-31"
"13462173","1501","STR","2023-03-01","9999-12-31"
"13462173","1502","STR","2021-06-06","9999-12-31"
"13462173","1504","STR","2021-06-06","9999-12-31"
"13462173","1505","STR","2021-06-06","9999-12-31"
"13462173","1506","STR","2021-06-06","9999-12-31"
"13462173","1507","STR","2021-06-06","9999-12-31"
"13462173","1509","STR","2021-06-06","9999-12-31"
"13462173","1512","STR","2021-06-06","9999-12-31"
"13462173","1513","STR","2021-06-06","9999-12-31"
"13462173","1514","STR","2021-06-06","9999-12-31"
"13462173","1517","STR","2021-06-06","9999-12-31"
"13462173","1518","STR","2021-06-06","9999-12-31"
"13462173","1519","STR","2021-06-06","9999-12-31"
"13462173","1520","STR","2021-06-06","9999-12-31"
"13462173","1523","STR","2021-06-06","9999-12-31"
"13462173","1524","STR","2021-06-06","9999-12-31"
"13462173","1525","STR","2023-02-26","9999-12-31"
"13462173","1526","STR","2021-06-06","9999-12-31"
"13462173","1527","STR","2021-06-06","9999-12-31"
"13462173","1529","STR","2021-06-06","9999-12-31"
"13462173","1530","STR","2021-06-06","9999-12-31"
"13462173","1531","STR","2022-04-03","9999-12-31"
"13462173","1532","STR","2021-06-06","9999-12-31"
"13462173","1533","STR","2021-06-06","9999-12-31"
"13462173","1534","STR","2021-06-06","9999-12-31"
"13462173","1535","STR","2021-06-06","9999-12-31"
"13462173","1536","STR","2021-06-06","9999-12-31"
"13462173","1537","STR","2021-06-06","9999-12-31"
"13462173","1538","STR","2021-06-06","9999-12-31"
"13462173","1539","STR","2021-06-06","9999-12-31"
"13462173","1540","STR","2021-06-06","9999-12-31"
"13462173","1542","STR","2021-06-06","9999-12-31"
"13462173","1545","STR","2021-06-06","9999-12-31"
"13462173","1546","STR","2021-06-06","9999-12-31"
"13462173","1547","STR","2021-06-06","9999-12-31"
"13462173","1548","STR","2021-06-06","9999-12-31"
"13462173","1760","STR","2021-06-06","9999-12-31"
"13462173","1761","STR","2021-06-06","9999-12-31"
"13462173","1762","STR","2021-06-06","9999-12-31"
"13462173","1763","STR","2021-06-06","9999-12-31"
"13462173","1764","STR","2021-06-06","9999-12-31"
"13462173","1765","STR","2021-06-06","9999-12-31"
"13462173","1766","STR","2021-06-06","9999-12-31"
"13462173","1767","STR","2021-06-06","9999-12-31"
"13462173","1768","STR","2021-06-06","9999-12-31"
"13462173","1769","STR","2023-02-26","9999-12-31"
"13462173","1770","STR","2022-05-29","9999-12-31"
"13462173","1771","STR","2021-06-06","9999-12-31"
"13462173","1772","STR","2021-06-06","9999-12-31"
"13462173","1773","STR","2021-06-06","9999-12-31"
"13462173","1774","STR","2021-06-06","9999-12-31"
"13462173","1775","STR","2021-06-06","9999-12-31"
"13462173","1776","STR","2021-06-06","9999-12-31"
"13462173","1777","STR","2021-06-06","9999-12-31"
"13462173","1780","STR","2021-06-06","9999-12-31"
"13462173","1782","STR","2021-02-28","9999-12-31"
"13462173","1783","STR","2022-06-12","9999-12-31"
"13462173","1784","STR","2021-06-06","9999-12-31"
"13462173","1785","STR","2021-06-06","9999-12-31"
"13462173","1786","STR","2021-06-06","9999-12-31"
"13462173","1787","STR","2021-06-06","9999-12-31"
"13462173","1788","STR","2021-06-06","9999-12-31"
"13462173","1789","STR","2021-06-06","9999-12-31"
"13462173","1790","STR","2021-06-06","9999-12-31"
"13462173","1791","STR","2021-06-06","9999-12-31"
"13462173","1792","STR","2021-06-06","9999-12-31"
"13462173","1793","STR","2021-06-06","9999-12-31"
"13462173","1794","STR","2021-06-06","9999-12-31"
"13462173","1795","STR","2021-06-06","9999-12-31"
"13462173","1797","STR","2021-06-06","9999-12-31"
"13462173","1799","STR","2021-06-06","9999-12-31"
"13462173","1800","STR","2021-06-06","9999-12-31"
"13462173","1801","STR","2021-06-06","9999-12-31"
"13462173","1804","STR","2021-06-06","9999-12-31"
"13462173","1805","STR","2021-06-06","9999-12-31"
"13462173","1806","STR","2021-06-06","9999-12-31"
"13462173","1807","STR","2021-06-06","9999-12-31"
"13462173","1811","STR","2021-06-06","9999-12-31"
"13462173","1812","STR","2021-06-06","9999-12-31"
"13462173","1813","STR","2023-02-26","9999-12-31"
"13462173","1815","STR","2021-06-06","9999-12-31"
"13462173","1816","STR","2021-06-06","9999-12-31"
"13462173","1819","STR","2021-06-06","9999-12-31"
"13462173","1820","STR","2021-06-06","9999-12-31"
"13462173","1824","STR","2021-06-06","9999-12-31"
"13462173","1825","STR","2021-06-06","9999-12-31"
"13462173","1826","STR","2021-06-06","9999-12-31"
"13462173","1827","STR","2021-06-06","9999-12-31"
"13462173","1828","STR","2021-02-28","9999-12-31"
"13462173","1829","STR","2021-06-06","9999-12-31"
"13462173","1831","STR","2021-02-28","9999-12-31"
"13462173","1832","STR","2021-02-28","9999-12-31"
"13462173","1834","STR","2021-06-06","9999-12-31"
"13462173","1836","STR","2021-06-06","9999-12-31"
"13462173","1837","STR","2021-06-06","9999-12-31"
"13462173","1838","STR","2021-06-06","9999-12-31"
"13462173","1840","STR","2021-06-06","9999-12-31"
"13462173","1841","STR","2021-06-06","9999-12-31"
"13462173","1843","STR","2021-06-06","9999-12-31"
"13462173","1846","STR","2021-06-06","9999-12-31"
"13462173","1847","STR","2021-06-06","9999-12-31"
"13462173","1848","STR","2021-06-06","9999-12-31"
"13462173","1850","STR","2021-06-06","9999-12-31"
"13462173","1851","STR","2021-06-06","9999-12-31"
"13462173","1852","STR","2021-02-28","9999-12-31"
"13462173","1853","STR","2021-06-06","9999-12-31"
"13462173","1855","STR","2021-06-06","9999-12-31"
"13462173","1857","STR","2021-06-06","9999-12-31"
"13462173","1858","STR","2021-06-06","9999-12-31"
"13462173","1859","STR","2021-06-06","9999-12-31"
"13462173","1860","STR","2021-06-06","9999-12-31"
"13462173","1861","STR","2021-06-06","9999-12-31"
"13462173","1862","STR","2021-06-06","9999-12-31"
"13462173","1863","STR","2021-06-06","9999-12-31"
"13462173","1867","STR","2021-06-06","9999-12-31"
"13462173","1868","STR","2021-06-06","9999-12-31"
"13462173","1869","STR","2021-06-06","9999-12-31"
"13462173","1870","STR","2021-06-06","9999-12-31"
"13462173","1872","STR","2021-06-06","9999-12-31"
"13462173","1873","STR","2021-06-06","9999-12-31"
"13462173","1874","STR","2021-06-06","9999-12-31"
"13462173","1876","STR","2021-06-06","9999-12-31"
"13462173","1877","STR","2021-06-06","9999-12-31"
"13462173","1878","STR","2021-06-06","9999-12-31"
"13462173","1880","STR","2021-06-06","9999-12-31"
"13462173","1881","STR","2021-06-06","9999-12-31"
"13462173","1882","STR","2021-06-06","9999-12-31"
"13462173","1883","STR","2021-06-06","9999-12-31"
"13462173","1884","STR","2021-06-06","9999-12-31"
"13462173","1888","STR","2021-06-06","9999-12-31"
"13462173","1889","STR","2021-06-06","9999-12-31"
"13462173","1892","STR","2021-06-06","9999-12-31"
"13462173","1893","STR","2021-06-06","9999-12-31"
"13462173","1894","STR","2021-06-06","9999-12-31"
"13462173","1895","STR","2021-06-06","9999-12-31"
"13462173","1896","STR","2021-06-06","9999-12-31"
"13462173","1901","STR","2021-06-06","9999-12-31"
"13462173","1902","STR","2021-06-06","9999-12-31"
"13462173","1903","STR","2021-06-06","9999-12-31"
"13462173","1904","STR","2021-06-06","9999-12-31"
"13462173","1905","STR","2021-06-06","9999-12-31"
"13462173","1906","STR","2021-06-06","9999-12-31"
"13462173","1908","STR","2021-06-06","9999-12-31"
"13462173","1910","STR","2021-06-06","9999-12-31"
"13462173","1911","STR","2021-06-06","9999-12-31"
"13462173","1912","STR","2021-06-06","9999-12-31"
"13462173","1913","STR","2021-06-06","9999-12-31"
"13462173","1914","STR","2021-06-06","9999-12-31"
"13462173","1918","STR","2021-06-06","9999-12-31"
"13462173","1921","STR","2021-06-06","9999-12-31"
"13462173","1922","STR","2021-06-06","9999-12-31"
"13462173","1923","STR","2021-06-06","9999-12-31"
"13462173","1924","STR","2021-06-06","9999-12-31"
"13462173","1925","STR","2021-06-06","9999-12-31"
"13462173","1926","STR","2021-06-06","9999-12-31"
"13462173","1927","STR","2021-06-06","9999-12-31"
"13462173","1928","STR","2022-01-02","9999-12-31"
"13462173","1931","STR","2021-06-06","9999-12-31"
"13462173","1932","STR","2021-06-06","9999-12-31"
"13462173","1933","STR","2021-06-06","9999-12-31"
"13462173","1934","STR","2021-06-06","9999-12-31"
"13462173","1935","STR","2021-06-06","9999-12-31"
"13462173","1936","STR","2021-06-06","9999-12-31"
"13462173","1937","STR","2021-06-06","9999-12-31"
"13462173","1939","STR","2021-06-06","9999-12-31"
"13462173","1940","STR","2021-06-06","9999-12-31"
"13462173","1941","STR","2021-06-06","9999-12-31"
"13462173","1946","STR","2021-06-06","9999-12-31"
"13462173","1947","STR","2021-06-06","9999-12-31"
"13462173","1949","STR","2021-02-28","9999-12-31"
"13462173","1950","STR","2021-06-06","9999-12-31"
"13462173","1952","STR","2021-06-06","9999-12-31"
"13462173","1953","STR","2021-06-06","9999-12-31"
"13462173","1957","STR","2021-06-06","9999-12-31"
"13462173","1958","STR","2021-06-06","9999-12-31"
"13462173","1959","STR","2021-06-06","9999-12-31"
"13462173","1960","STR","2021-06-06","9999-12-31"
"13462173","1961","STR","2021-06-06","9999-12-31"
"13462173","1962","STR","2021-06-06","9999-12-31"
"13462173","1964","STR","2021-06-06","9999-12-31"
"13462173","1966","STR","2021-06-06","9999-12-31"
"13462173","1967","STR","2021-06-06","9999-12-31"
"13462173","1968","STR","2021-06-06","9999-12-31"
"13462173","1969","STR","2021-06-06","9999-12-31"
"13462173","1971","STR","2021-06-06","9999-12-31"
"13462173","1973","STR","2021-06-06","9999-12-31"
"13462173","1974","STR","2021-06-06","9999-12-31"
"13462173","1975","STR","2021-06-06","9999-12-31"
"13462173","1976","STR","2023-02-26","9999-12-31"
"13462173","1977","STR","2021-06-06","9999-12-31"
"13462173","1978","STR","2021-06-06","9999-12-31"
"13462173","1979","STR","2021-06-06","9999-12-31"
"13462173","1980","STR","2021-06-06","9999-12-31"
"13462173","1981","STR","2021-06-06","9999-12-31"
"13462173","1982","STR","2021-06-06","9999-12-31"
"13462173","1984","STR","2023-02-19","9999-12-31"
"13462173","2008","STR","2021-06-06","9999-12-31"
"13462173","2009","STR","2021-06-06","9999-12-31"
"13462173","2010","STR","2021-06-06","9999-12-31"
"13462173","2011","STR","2021-06-06","9999-12-31"
"13462173","2014","STR","2021-06-06","9999-12-31"
"13462173","2015","STR","2021-06-06","9999-12-31"
"13462173","2016","STR","2021-06-06","9999-12-31"
"13462173","2017","STR","2021-06-06","9999-12-31"
"13462173","2018","STR","2021-06-06","9999-12-31"
"13462173","2019","STR","2021-06-06","9999-12-31"
"13462173","2020","STR","2021-06-06","9999-12-31"
"13462173","2021","STR","2023-02-26","9999-12-31"
"13462173","2022","STR","2021-06-06","9999-12-31"
"13462173","2023","STR","2023-03-01","9999-12-31"
"13462173","2026","STR","2021-06-06","9999-12-31"
"13462173","2027","STR","2021-06-06","9999-12-31"
"13462173","2028","STR","2021-06-06","9999-12-31"
"13462173","2029","STR","2023-02-26","9999-12-31"
"13462173","2030","STR","2021-06-06","9999-12-31"
"13462173","2032","STR","2021-06-06","9999-12-31"
"13462173","2033","STR","2021-06-06","9999-12-31"
"13462173","2034","STR","2021-06-06","9999-12-31"
"13462173","2035","STR","2021-06-06","9999-12-31"
