lno,tcin,location_id,effective_d,expiry_d,regular_retail_a,current_retail_a,channel_n
440,"13462173","819","2023-10-29","","17.99","16.99","STORE"
441,"13462173","1027","2023-10-29","","17.99","16.99","STORE"
442,"13462173","1394","2023-10-29","","17.99","16.99","STORE"
443,"13462173","1977","2023-10-29","","17.99","16.99","STORE"
444,"13462173","3341","2023-10-29","","17.99","16.99","STORE"
445,"13462173","1478","2023-10-29","","17.99","16.99","STORE"
446,"13462173","1876","2023-10-29","","17.99","16.99","STORE"
447,"13462173","684","2023-10-29","2023-11-19","17.99","16.99","STORE"
448,"13462173","799","2023-10-29","2023-11-19","17.99","16.99","STORE"
449,"13462173","1533","2023-10-29","2023-11-19","17.99","16.99","STORE"
450,"13462173","634","2023-10-29","2023-11-19","17.99","16.99","STORE"
451,"13462173","1490","2023-10-29","2023-11-19","17.99","16.99","STORE"
452,"13462173","2717","2023-10-29","2023-11-19","17.99","16.99","STORE"
453,"13462173","2884","2023-10-29","","17.99","16.99","STORE"
454,"13462173","3359","2023-10-29","","17.99","16.99","STORE"
455,"13462173","1103","2023-10-29","","17.99","16.99","STORE"
456,"13462173","1489","2023-10-29","","17.99","16.99","STORE"
457,"13462173","1777","2023-10-29","","17.99","16.99","STORE"
458,"13462173","1819","2023-10-29","","17.99","16.99","STORE"
459,"13462173","2062","2023-10-29","","17.99","16.99","STORE"
460,"13462173","2412","2023-10-29","","17.99","16.99","STORE"
461,"13462173","1080","2023-10-29","","17.99","16.99","STORE"
462,"13462173","1074","2023-10-29","2023-11-19","17.99","16.99","STORE"
463,"13462173","917","2023-10-29","2023-11-19","17.99","16.99","STORE"
464,"13462173","2870","2023-10-29","","17.99","16.99","STORE"
465,"13462173","2185","2023-10-29","","17.99","16.99","STORE"
466,"13462173","1525","2023-10-29","","17.99","16.99","STORE"
467,"13462173","968","2023-10-29","","17.99","16.99","STORE"
468,"13462173","2389","2023-10-29","","17.99","16.99","STORE"
469,"13462173","2465","2023-10-29","","17.99","16.99","STORE"
470,"13462173","2855","2023-10-29","","17.99","16.99","STORE"
471,"13462173","2223","2023-10-29","","16.99","15.99","STORE"
472,"13462173","2462","2023-10-29","","17.99","16.99","STORE"
473,"13462173","1197","2023-10-29","","17.99","16.99","STORE"
474,"13462173","3430","2023-10-29","2023-11-19","17.99","16.99","STORE"
475,"13462173","1204","2023-10-29","2023-11-19","17.99","16.99","STORE"
476,"13462173","3262","2023-10-29","","17.99","16.99","STORE"
477,"13462173","79","2023-10-29","","17.99","16.99","STORE"
478,"13462173","1180","2023-10-29","","17.99","16.99","STORE"
479,"13462173","1385","2023-10-29","","17.99","16.99","STORE"
480,"13462173","2227","2023-10-29","","17.99","16.99","STORE"
481,"13462173","3207","2023-10-29","","17.99","16.99","STORE"
482,"13462173","3347","2023-10-29","","17.99","16.99","STORE"
483,"13462173","1113","2023-10-29","","17.99","16.99","STORE"
484,"13462173","1960","2023-10-29","","17.99","16.99","STORE"
485,"13462173","2139","2023-10-29","","17.99","16.99","STORE"
486,"13462173","294","2023-10-29","","17.99","16.99","STORE"
487,"13462173","2294","2023-10-29","","17.99","16.99","STORE"
488,"13462173","1248","2023-10-29","","17.99","16.99","STORE"
489,"13462173","2816","2023-10-29","","17.99","16.99","STORE"
490,"13462173","192","2023-10-29","","17.99","16.99","STORE"
491,"13462173","342","2023-10-29","","17.99","16.99","STORE"
492,"13462173","761","2023-10-29","","17.99","16.99","STORE"
493,"13462173","804","2023-10-29","","17.99","16.99","STORE"
494,"13462173","1904","2023-10-29","","17.99","16.99","STORE"
495,"13462173","1100","2023-10-29","","17.99","16.99","STORE"
496,"13462173","310","2023-10-29","","17.99","16.99","STORE"
497,"13462173","970","2023-10-29","","17.99","16.99","STORE"
498,"13462173","1309","2023-10-29","","17.99","16.99","STORE"
499,"13462173","1212","2023-10-29","2023-11-19","17.99","16.99","STORE"
500,"13462173","1310","2023-10-29","2023-11-19","17.99","16.99","STORE"
501,"13462173","1883","2023-10-29","2023-11-19","17.99","16.99","STORE"
502,"13462173","2129","2023-10-29","2023-11-19","17.99","16.99","STORE"
503,"13462173","301","2023-10-29","","17.99","16.99","STORE"
504,"13462173","1261","2023-10-29","","17.99","16.99","STORE"
505,"13462173","2476","2023-10-29","2023-11-19","17.99","16.99","STORE"
506,"13462173","2716","2023-10-29","2023-11-19","17.99","16.99","STORE"
507,"13462173","1040","2023-10-29","","17.99","16.99","STORE"
508,"13462173","3221","2023-10-29","","17.99","16.99","STORE"
509,"13462173","303","2023-10-29","","17.99","16.99","STORE"
510,"13462173","2195","2023-10-29","","17.99","16.99","STORE"
511,"13462173","1223","2023-10-29","2023-11-19","17.99","16.99","STORE"
512,"13462173","3415","2023-10-29","2023-11-19","17.99","16.99","STORE"
513,"13462173","2525","2023-10-29","","17.99","16.99","STORE"
514,"13462173","1910","2023-10-29","","17.99","16.99","STORE"
515,"13462173","688","2023-10-29","2023-11-19","17.99","16.99","STORE"
516,"13462173","888","2023-10-29","2023-11-19","17.99","16.99","STORE"
517,"13462173","93","2023-10-29","","17.99","16.99","STORE"
518,"13462173","738","2023-10-29","","17.99","16.99","STORE"
519,"13462173","1479","2023-10-29","","17.99","16.99","STORE"
520,"13462173","2030","2023-10-29","","17.99","16.99","STORE"
521,"13462173","2776","2023-10-29","","17.99","16.99","STORE"
522,"13462173","338","2023-10-29","2023-11-19","17.99","16.99","STORE"
523,"13462173","1279","2023-10-29","2023-11-19","17.99","16.99","STORE"
524,"13462173","1873","2023-10-29","2023-11-19","17.99","16.99","STORE"
525,"13462173","1432","2023-10-29","2023-11-19","17.99","16.99","STORE"
526,"13462173","3354","2023-10-29","2023-11-19","17.99","16.99","STORE"
527,"13462173","845","2023-10-29","2023-11-19","17.99","16.99","STORE"
528,"13462173","2364","2023-10-29","2023-11-19","17.99","16.99","STORE"
529,"13462173","1964","2023-10-29","2023-11-19","17.99","16.99","STORE"
530,"13462173","1436","2023-10-29","2023-11-19","17.99","16.99","STORE"
531,"13462173","2189","2023-10-29","","16.99","15.99","STORE"
532,"13462173","2219","2023-10-29","","17.99","16.99","STORE"
533,"13462173","813","2023-10-29","","17.99","16.99","STORE"
534,"13462173","2250","2023-10-29","","17.99","16.99","STORE"
535,"13462173","3231","2023-10-29","","17.99","16.99","STORE"
536,"13462173","1062","2023-10-29","","17.99","16.99","STORE"
537,"13462173","827","2023-10-29","","17.99","16.99","STORE"
538,"13462173","1413","2023-10-29","","17.99","16.99","STORE"
539,"13462173","1428","2023-10-29","","17.99","16.99","STORE"
540,"13462173","1500","2023-10-29","","17.99","16.99","STORE"
541,"13462173","2410","2023-10-29","","17.99","16.99","STORE"
542,"13462173","3403","2023-10-29","2023-11-19","17.99","16.99","STORE"
543,"13462173","2183","2023-10-29","2023-11-19","17.99","16.99","STORE"
544,"13462173","2014","2023-10-29","2023-11-19","17.99","16.99","STORE"
545,"13462173","798","2023-10-29","2023-11-19","17.99","16.99","STORE"
546,"13462173","1785","2023-10-29","2023-11-19","17.99","16.99","STORE"
547,"13462173","64","2023-10-29","2023-11-19","17.99","16.99","STORE"
548,"13462173","1773","2023-10-29","2023-11-19","17.99","16.99","STORE"
549,"13462173","2174","2023-10-29","2023-11-19","17.99","16.99","STORE"
550,"13462173","1429","2023-10-29","2023-11-19","17.99","16.99","STORE"
551,"13462173","3261","2023-10-29","2023-11-19","17.99","16.99","STORE"
552,"13462173","2118","2023-10-29","2023-11-19","17.99","16.99","STORE"
553,"13462173","620","2023-10-29","2023-11-19","17.99","16.99","STORE"
554,"13462173","1530","2023-10-29","2023-11-19","17.99","16.99","STORE"
555,"13462173","299","2023-10-29","","17.99","16.99","STORE"
556,"13462173","1319","2023-10-29","","17.99","16.99","STORE"
557,"13462173","1926","2023-10-29","","17.99","16.99","STORE"
558,"13462173","2193","2023-10-29","","16.99","15.99","STORE"
559,"13462173","2615","2023-10-29","","17.99","16.99","STORE"
560,"13462173","1114","2023-10-29","","17.99","16.99","STORE"
561,"13462173","958","2023-10-29","","17.99","16.99","STORE"
562,"13462173","274","2023-10-29","","17.99","16.99","STORE"
563,"13462173","868","2023-10-29","","17.99","16.99","STORE"
564,"13462173","1300","2023-10-29","","17.99","16.99","STORE"
565,"13462173","1368","2023-10-29","","17.99","16.99","STORE"
566,"13462173","1026","2023-10-29","","17.99","16.99","STORE"
567,"13462173","1405","2023-10-29","","17.99","16.99","STORE"
568,"13462173","309","2023-10-29","","17.99","16.99","STORE"
569,"13462173","2581","2023-10-29","","17.99","16.99","STORE"
570,"13462173","2768","2023-10-29","","17.99","16.99","STORE"
571,"13462173","753","2023-10-29","","17.99","16.99","STORE"
572,"13462173","1071","2023-10-29","","17.99","16.99","STORE"
573,"13462173","1161","2023-10-29","2023-11-19","17.99","16.99","STORE"
574,"13462173","1278","2023-10-29","2023-11-19","17.99","16.99","STORE"
575,"13462173","1061","2023-10-29","2023-11-19","17.99","16.99","STORE"
576,"13462173","915","2023-10-29","","17.99","16.99","STORE"
577,"13462173","1230","2023-10-29","","17.99","16.99","STORE"
578,"13462173","1831","2023-10-29","","16.99","15.99","STORE"
579,"13462173","1973","2023-10-29","","17.99","16.99","STORE"
580,"13462173","2210","2023-10-29","","17.99","16.99","STORE"
581,"13462173","3307","2023-10-29","","17.99","16.99","STORE"
582,"13462173","199","2023-10-29","","17.99","16.99","STORE"
583,"13462173","298","2023-10-29","","17.99","16.99","STORE"
584,"13462173","1231","2023-10-29","","17.99","16.99","STORE"
585,"13462173","3371","2023-10-29","","17.99","16.99","STORE"
586,"13462173","938","2023-10-29","","17.99","16.99","STORE"
587,"13462173","1419","2023-10-29","","17.99","16.99","STORE"
588,"13462173","1862","2023-10-29","","17.99","16.99","STORE"
589,"13462173","2255","2023-10-29","","17.99","16.99","STORE"
590,"13462173","290","2023-10-29","","17.99","16.99","STORE"
591,"13462173","532","2023-10-29","","17.99","16.99","STORE"
592,"13462173","1213","2023-10-29","","17.99","16.99","STORE"
593,"13462173","1282","2023-10-29","","17.99","16.99","STORE"
594,"13462173","1347","2023-10-29","","17.99","16.99","STORE"
595,"13462173","2169","2023-10-29","","17.99","16.99","STORE"
596,"13462173","2415","2023-10-29","","17.99","16.99","STORE"
597,"13462173","2820","2023-10-29","","17.99","16.99","STORE"
598,"13462173","349","2023-10-29","","17.99","16.99","STORE"
599,"13462173","1143","2023-10-29","","17.99","16.99","STORE"
600,"13462173","1367","2023-10-29","","17.99","16.99","STORE"
601,"13462173","1398","2023-10-29","","17.99","16.99","STORE"
602,"13462173","1807","2023-10-29","","17.99","16.99","STORE"
603,"13462173","2081","2023-10-29","","17.99","16.99","STORE"
604,"13462173","335","2023-10-29","","17.99","16.99","STORE"
605,"13462173","964","2023-10-29","","17.99","16.99","STORE"
606,"13462173","1431","2023-10-29","","17.99","16.99","STORE"
607,"13462173","1502","2023-10-29","","17.99","16.99","STORE"
608,"13462173","2369","2023-10-29","","17.99","16.99","STORE"
609,"13462173","2497","2023-10-29","","17.99","16.99","STORE"
610,"13462173","2889","2023-10-29","","17.99","16.99","STORE"
611,"13462173","2231","2023-10-29","","17.99","16.99","STORE"
612,"13462173","2896","2023-10-29","","17.99","16.99","STORE"
613,"13462173","1172","2023-10-29","","17.99","16.99","STORE"
614,"13462173","1540","2023-10-29","","17.99","16.99","STORE"
615,"13462173","1450","2023-10-29","","17.99","16.99","STORE"
616,"13462173","2082","2023-10-29","","17.99","16.99","STORE"
617,"13462173","675","2023-10-29","","17.99","16.99","STORE"
618,"13462173","1975","2023-10-29","","17.99","16.99","STORE"
619,"13462173","2268","2023-10-29","","17.99","16.99","STORE"
620,"13462173","2397","2023-10-29","","17.99","16.99","STORE"
621,"13462173","2463","2023-10-29","","17.99","16.99","STORE"
622,"13462173","2725","2023-10-29","","17.99","16.99","STORE"
623,"13462173","2891","2023-10-29","","17.99","16.99","STORE"
624,"13462173","699","2023-10-29","","17.99","16.99","STORE"
625,"13462173","828","2023-10-29","","17.99","16.99","STORE"
626,"13462173","1499","2023-10-29","","17.99","16.99","STORE"
627,"13462173","317","2023-10-29","","17.99","16.99","STORE"
628,"13462173","2483","2023-10-29","","17.99","16.99","STORE"
629,"13462173","2760","2023-10-29","","17.99","16.99","STORE"
630,"13462173","1811","2023-10-29","2023-11-19","17.99","16.99","STORE"
631,"13462173","612","2023-10-29","2023-11-19","17.99","16.99","STORE"
632,"13462173","341","2023-10-29","2023-11-19","17.99","16.99","STORE"
633,"13462173","2243","2023-10-29","2023-11-19","17.99","16.99","STORE"
634,"13462173","608","2023-10-29","2023-11-19","17.99","16.99","STORE"
635,"13462173","750","2023-10-29","","17.99","16.99","STORE"
636,"13462173","1868","2023-10-29","","17.99","16.99","STORE"
637,"13462173","2429","2023-10-29","","17.99","16.99","STORE"
638,"13462173","2786","2023-10-29","","17.99","16.99","STORE"
639,"13462173","3255","2023-10-29","","17.99","16.99","STORE"
640,"13462173","3319","2023-10-29","","17.99","16.99","STORE"
641,"13462173","2406","2023-10-29","","16.99","15.99","STORE"
642,"13462173","2359","2023-10-29","","17.99","16.99","STORE"
643,"13462173","1366","2023-10-29","","17.99","16.99","STORE"
644,"13462173","1029","2023-10-29","","17.99","16.99","STORE"
645,"13462173","686","2023-10-29","","17.99","16.99","STORE"
646,"13462173","800","2023-10-29","","17.99","16.99","STORE"
647,"13462173","881","2023-10-29","","17.99","16.99","STORE"
648,"13462173","955","2023-10-29","","17.99","16.99","STORE"
649,"13462173","1548","2023-10-29","","17.99","16.99","STORE"
650,"13462173","1906","2023-10-29","","17.99","16.99","STORE"
651,"13462173","229","2023-10-29","","17.99","16.99","STORE"
652,"13462173","2120","2023-10-29","","16.99","15.99","STORE"
653,"13462173","2378","2023-10-29","","17.99","16.99","STORE"
654,"13462173","3410","2023-10-29","","17.99","16.99","STORE"
655,"13462173","962","2023-10-29","","17.99","16.99","STORE"
656,"13462173","1980","2023-10-29","","17.99","16.99","STORE"
657,"13462173","2029","2023-10-29","","17.99","16.99","STORE"
658,"13462173","2572","2023-10-29","2023-11-19","17.99","16.99","STORE"
659,"13462173","1517","2023-10-29","2023-11-19","17.99","16.99","STORE"
660,"13462173","1075","2023-10-29","2023-11-19","17.99","16.99","STORE"
661,"13462173","996","2023-10-29","2023-11-19","17.99","16.99","STORE"
662,"13462173","1021","2023-10-29","2023-11-19","17.99","16.99","STORE"
663,"13462173","533","2023-10-29","2023-11-19","17.99","16.99","STORE"
664,"13462173","530","2023-10-29","2023-11-19","17.99","16.99","STORE"
665,"13462173","1937","2023-10-29","2023-11-19","17.99","16.99","STORE"
666,"13462173","2495","2023-10-29","2023-11-19","17.99","16.99","STORE"
667,"13462173","171","2023-10-29","","17.99","16.99","STORE"
668,"13462173","638","2023-10-29","","17.99","16.99","STORE"
669,"13462173","669","2023-10-29","","17.99","16.99","STORE"
670,"13462173","1435","2023-10-29","","17.99","16.99","STORE"
671,"13462173","2176","2023-10-29","","17.99","16.99","STORE"
672,"13462173","230","2023-10-29","","17.99","16.99","STORE"
673,"13462173","615","2023-10-29","","17.99","16.99","STORE"
674,"13462173","836","2023-10-29","","17.99","16.99","STORE"
675,"13462173","1852","2023-10-29","","17.99","16.99","STORE"
676,"13462173","2048","2023-10-29","","17.99","16.99","STORE"
677,"13462173","2179","2023-10-29","","17.99","16.99","STORE"
678,"13462173","2323","2023-10-29","","17.99","16.99","STORE"
679,"13462173","2190","2023-10-29","2023-11-19","17.99","16.99","STORE"
680,"13462173","339","2023-10-29","2023-11-19","17.99","16.99","STORE"
681,"13462173","1506","2023-10-29","2023-11-19","17.99","16.99","STORE"
682,"13462173","3292","2023-10-29","2023-11-19","17.99","16.99","STORE"
683,"13462173","1870","2023-10-29","2023-11-19","17.99","16.99","STORE"
684,"13462173","1493","2023-10-29","2023-11-19","17.99","16.99","STORE"
685,"13462173","1038","2023-10-29","2023-11-19","17.99","16.99","STORE"
686,"13462173","4","2023-10-29","","17.99","15.99","STORE"
687,"13462173","1286","2023-10-29","","17.99","16.99","STORE"
688,"13462173","1355","2023-10-29","","17.99","16.99","STORE"
689,"13462173","1935","2023-10-29","","17.99","16.99","STORE"
690,"13462173","1958","2023-10-29","","17.99","16.99","STORE"
691,"13462173","2265","2023-10-29","","17.99","16.99","STORE"
692,"13462173","3241","2023-10-29","","17.99","16.99","STORE"
693,"13462173","3257","2023-10-29","","17.99","16.99","STORE"
694,"13462173","1049","2023-10-29","","17.99","16.99","STORE"
695,"13462173","2103","2023-10-29","","17.99","16.99","STORE"
696,"13462173","2728","2023-10-29","","17.99","16.99","STORE"
697,"13462173","3294","2023-10-29","","17.99","16.99","STORE"
698,"13462173","198","2023-10-29","","17.99","16.99","STORE"
699,"13462173","1028","2023-10-29","","17.99","16.99","STORE"
700,"13462173","75","2023-10-29","","17.99","16.99","STORE"
701,"13462173","2771","2023-10-29","","17.99","16.99","STORE"
702,"13462173","833","2023-10-29","","17.99","16.99","STORE"
703,"13462173","3374","2023-10-29","","17.99","16.99","STORE"
704,"13462173","1144","2023-10-29","","16.99","15.99","STORE"
705,"13462173","12","2023-10-29","","17.99","16.99","STORE"
706,"13462173","2347","2023-10-29","","17.99","16.99","STORE"
707,"13462173","2309","2023-10-29","","17.99","16.99","STORE"
708,"13462173","652","2023-10-29","","17.99","16.99","STORE"
709,"13462173","2220","2023-10-29","","17.99","16.99","STORE"
710,"13462173","1462","2023-10-29","","17.99","16.99","STORE"
711,"13462173","1342","2023-10-29","","17.99","16.99","STORE"
